combatMissionID,combatant,timestampMissionStart,missionProfile,subFunc,idealQuantity,minQuantity,numAvailable,fullMissionCredit
4135,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4136,Red,2822400.0,airToSeaAttack,AerialAttackWater,8,4,14,1.0
4136,Red,2822400.0,airToSeaAttack,AerialAttackAir,4,2,14,1.0
4136,Red,2822400.0,airToSeaAttack,AerialReconMarine,2,0,5,1.0
4137,Blue,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4137,Blue,0.0,airToAirAttack,AerialReconAir,2,0,4,0.0
4138,Blue,2826000.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
4138,Blue,2826000.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
4138,Blue,2826000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4139,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4139,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4140,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4141,Blue,2826000.0,airToSeaAttack,AerialAttackWater,8,4,10,0.8571428571428571
4141,Blue,2826000.0,airToSeaAttack,AerialAttackAir,4,2,10,0.8571428571428571
4141,Blue,2826000.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
4142,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4142,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4143,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
4143,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4143,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4144,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4145,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4145,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4145,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4146,Blue,2829600.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
4146,Blue,2829600.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
4146,Blue,2829600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4148,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4149,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4149,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4149,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4151,Blue,2829600.0,seaToGroundAttack,MarineAttackLarge,2,1,8,1.0
4151,Blue,2829600.0,seaToGroundAttack,MarineAttackSmall,2,1,2,1.0
4151,Blue,2829600.0,seaToGroundAttack,AerialReconMarine,2,0,3,1.0
4152,Red,2829600.0,airToGroundAttack,AerialAttackGround,8,4,14,0.8571428571428571
4152,Red,2829600.0,airToGroundAttack,AerialAttackAir,4,2,14,0.8571428571428571
4152,Red,2829600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4153,Blue,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4153,Blue,0.0,airToAirAttack,AerialReconAir,2,0,4,0.0
4154,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4155,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4155,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4155,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4157,Red,2829600.0,seaToGroundAttack,MarineAttackLarge,2,1,4,1.0
4157,Red,2829600.0,seaToGroundAttack,MarineAttackSmall,2,1,2,1.0
4157,Red,2829600.0,seaToGroundAttack,AerialReconMarine,2,0,3,1.0
4158,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
4158,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,19,0.0
4158,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4159,Blue,2833200.0,airToGroundBomb,AerialBomb,2,1,10,1.0
4160,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4160,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4161,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4161,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4161,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4162,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
4162,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4162,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4163,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4164,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4164,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4164,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4167,Blue,2836800.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
4167,Blue,2836800.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4167,Blue,2836800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4168,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4168,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4169,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4170,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4170,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4170,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4171,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
4171,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4171,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4172,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4173,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4173,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4173,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4174,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
4174,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,19,0.0
4174,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4175,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4176,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4176,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4176,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4177,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
4177,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4177,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4178,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4179,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4179,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4179,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4180,Blue,2844000.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
4180,Blue,2844000.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4180,Blue,2844000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4181,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4181,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4182,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4183,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4183,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4183,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4184,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
4184,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4184,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4185,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4186,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4186,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4186,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4188,Blue,2847600.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
4188,Blue,2847600.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
4188,Blue,2847600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4189,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4189,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4190,Blue,2847600.0,airToGroundBomb,AerialBomb,2,1,10,1.0
4191,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4191,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4192,Blue,2847600.0,airToSeaAttack,AerialAttackWater,8,4,14,1.0
4192,Blue,2847600.0,airToSeaAttack,AerialAttackAir,4,2,14,1.0
4192,Blue,2847600.0,airToSeaAttack,AerialReconMarine,2,0,5,1.0
4193,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4193,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4194,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
4194,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4194,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4195,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4196,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4196,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4196,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4197,Blue,2851200.0,airToGroundAttack,AerialAttackGround,8,4,13,0.8571428571428571
4197,Blue,2851200.0,airToGroundAttack,AerialAttackAir,4,2,18,0.8571428571428571
4197,Blue,2851200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4198,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4198,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4199,Blue,2851200.0,airToGroundBomb,AerialBomb,2,1,11,1.0
4200,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4200,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4201,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4201,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4201,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4202,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
4202,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4202,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4203,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4204,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4204,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4204,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4205,Blue,2854800.0,airToGroundAttack,AerialAttackGround,8,4,20,0.8571428571428571
4205,Blue,2854800.0,airToGroundAttack,AerialAttackAir,4,2,14,0.8571428571428571
4205,Blue,2854800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4206,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4206,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
4207,Blue,2854800.0,airToGroundBomb,AerialBomb,2,1,11,1.0
4208,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4208,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4209,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4209,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4209,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4211,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
4211,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4211,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4212,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4213,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4213,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4213,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4214,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
4214,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,15,0.0
4214,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4215,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4216,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4216,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
4216,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4217,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
4217,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4217,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4218,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4219,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4219,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4219,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4220,Blue,2862000.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
4220,Blue,2862000.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4220,Blue,2862000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4221,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4221,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
4222,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4223,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4223,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
4223,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4224,Red,2862000.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
4224,Red,2862000.0,airToGroundAttack,AerialAttackAir,4,2,14,0.8571428571428571
4224,Red,2862000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4225,Blue,3051120.0,airToAirAttack,AerialAttackAir,8,4,16,0.8
4225,Blue,3051120.0,airToAirAttack,AerialReconAir,2,0,0,0.8
4226,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4227,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4227,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4227,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4228,Blue,2865600.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
4228,Blue,2865600.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4228,Blue,2865600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4229,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4229,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4230,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4231,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4231,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4231,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4232,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
4232,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4232,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4233,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4234,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4234,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4234,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4235,Blue,2869200.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
4235,Blue,2869200.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4235,Blue,2869200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4236,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4236,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4237,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4238,Blue,2869200.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
4238,Blue,2869200.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
4238,Blue,2869200.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
4239,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4239,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4240,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
4240,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4240,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4241,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4242,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4242,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4242,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4243,Blue,2872800.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
4243,Blue,2872800.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4243,Blue,2872800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4244,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4244,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4245,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4246,Blue,2872800.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
4246,Blue,2872800.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
4246,Blue,2872800.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
4247,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4247,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4248,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
4248,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4248,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4249,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4250,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4250,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4250,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4254,Red,0.0,seaToGroundAttack,MarineAttackLarge,2,1,7,0.0
4254,Red,0.0,seaToGroundAttack,MarineAttackSmall,2,1,0,0.0
4254,Red,0.0,seaToGroundAttack,AerialReconMarine,2,0,3,0.0
4255,Blue,2876400.0,airToGroundAttack,AerialAttackGround,8,4,18,0.8571428571428571
4255,Blue,2876400.0,airToGroundAttack,AerialAttackAir,4,2,15,0.8571428571428571
4255,Blue,2876400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4256,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4256,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4257,Blue,2876400.0,airToGroundBomb,AerialBomb,2,1,10,1.0
4258,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4258,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
4259,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4259,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,10,0.0
4259,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4260,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
4260,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4260,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4261,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4262,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4262,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4262,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4263,Blue,2880000.0,airToGroundAttack,AerialAttackGround,8,4,17,0.8571428571428571
4263,Blue,2880000.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4263,Blue,2880000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4264,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4264,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
4265,Blue,2880000.0,airToGroundBomb,AerialBomb,2,1,8,1.0
4266,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4266,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4267,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4267,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4267,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4269,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
4269,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4269,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4270,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4271,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4271,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4271,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4273,Blue,2883600.0,airToGroundAttack,AerialAttackGround,8,4,14,0.8571428571428571
4273,Blue,2883600.0,airToGroundAttack,AerialAttackAir,4,2,22,0.8571428571428571
4273,Blue,2883600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4274,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4274,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4275,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4276,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4276,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4276,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4277,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
4277,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4277,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4278,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4279,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4279,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4279,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4282,Blue,2887200.0,airToGroundAttack,AerialAttackGround,8,4,23,0.8571428571428571
4282,Blue,2887200.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4282,Blue,2887200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4283,Red,2984820.0,airToAirAttack,AerialAttackAir,8,4,16,1.0
4283,Red,2984820.0,airToAirAttack,AerialReconAir,2,0,12,1.0
4284,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4285,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4285,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,14,0.0
4285,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4286,Red,2887200.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
4286,Red,2887200.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4286,Red,2887200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4288,Red,2887200.0,airToGroundBomb,AerialBomb,2,1,12,1.0
4290,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4290,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4290,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4291,Blue,2890800.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
4291,Blue,2890800.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
4291,Blue,2890800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4292,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4292,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4293,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4294,Blue,2890800.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
4294,Blue,2890800.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
4294,Blue,2890800.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
4295,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4295,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
4296,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
4296,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4296,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4297,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4298,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4298,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4298,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
4299,Blue,2894400.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
4299,Blue,2894400.0,airToGroundAttack,AerialAttackAir,4,2,26,0.8571428571428571
4299,Blue,2894400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
4300,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
4300,Red,0.0,airToAirAttack,AerialReconAir,2,0,16,0.0
4301,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4302,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4302,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4302,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
4303,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,14,0.0
4303,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
4303,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
4304,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
4305,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
4305,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
4305,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
