combatMissionId,cuvgId,team,timestampMissionStart,locationStart,startBaseID,locationTarget,timestampMissionEnd,locationEndPlan,locationEndActual,endBaseId,domain,missionProfile,forces,cuvgFunctions,milesPlan,fuelConsumedPlan,milesActual,fuelConsumedActual,winTeam,blueDamaged,redDamaged
"751","3865","Red","1344600.0","(-88.85565948486328, 27.25366973876953)","1391","(-84.07250791927486, 32.32992873332549)","1748160.0","(-88.85566213107374, 27.253670157967036)","(-88.85566213107374, 27.253670157967036)","1391","Air","seaToGroundAttack","Navy","[AerialReconMarine]","905.8545","5487.388","905.8545","5487.388","Red","1","0"
"751","3747","Red","1344600.0","(-63.26054995636268, 10.131925549291623)","Unknown","(-84.07250791927486, 32.32992873332549)","1748160.0","(-77.33121490478516, 21.120878219604492)","(-77.33121490478516, 21.120878219604492)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackLarge]","2310.6392","822727.56","2310.6392","822727.56","Red","1","0"
"751","2399","Red","1344600.0","(-76.99571507095413, 19.04138250481199)","Unknown","(-84.07250791927486, 32.32992873332549)","1748160.0","(-73.11195373535156, 12.681318283081055)","(-73.11195373535156, 12.681318283081055)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","2001.0013","261000.17","2001.0013","261000.17","Red","1","0"
"751","2403","Red","1344600.0","(-76.99571507095413, 19.04138250481199)","Unknown","(-84.07250791927486, 32.32992873332549)","1748160.0","(-79.17195129394531, 21.409202575683594)","(-79.17195129394531, 21.409202575683594)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","1209.179","157719.0","1209.179","157719.0","Red","1","0"
"1609","1261","Blue","1720800.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-104.0947031393848, 21.526385427658937)","1749480.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3913.9304","86976.23","3913.9304","86976.23","Red","1","0"
"1602","1305","Blue","1717200.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-97.74572595653238, 19.359359159506468)","1751640.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5192.1167","138456.44","5192.1167","138456.44","Red","1","0"
"1344","1922","Blue","1608780.0","(2.9742677211761475, -5.269563674926758)","434","(107.48909759521484, -0.8001416325569153)","1752360.0","(2.9742676794652425, -5.269563444368131)","(2.9742676794652425, -5.269563444368131)","434","Air","airToAirAttack","Air_Force","[AerialReconAir]","14340.923","456302.06","14340.923","456302.06","Unknown","Unknown","Unknown"
"1344","1925","Blue","1608780.0","(2.4418163299560547, -2.028975009918213)","947","(107.48909759521484, -0.8001416325569153)","1752360.0","(2.4418163800207537, -2.028974931318686)","(2.4418163800207537, -2.028974931318686)","947","Air","airToAirAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","14428.338","323022.47","14428.338","323022.47","Unknown","Unknown","Unknown"
"1393","4909","Red","1627200.0","(-93.9521484375, 18.28990364074707)","1807","(88.60168008720461, -2.5473632077423645)","1756080.0","(-93.95214891524527, 18.289902784024903)","(-93.95214891524527, 18.289902784024903)","1807","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","22671.123","812099.9","22671.123","812099.9","Red","1","0"
"1393","4803","Red","1627200.0","(-88.85565948486328, 27.25366973876953)","1391","(88.60168008720461, -2.5473632077423645)","1756080.0","(-88.85566213107374, 27.253670157967036)","(-88.85566213107374, 27.253670157967036)","1391","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","21443.115","268039.0","21443.115","268039.0","Red","1","0"
"1662","1265","Blue","1742400.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-58.05551872863508, 7.752500429258234)","1757760.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3311.364","88303.03","3311.364","88303.03","Blue","0","1"
"1286","2214","Blue","1580400.0","(97.78508758544922, 1.463180422782898)","972","(-76.53119659423828, 3.138028621673584)","1759620.0","(97.78508566948477, 1.4631803743131826)","(97.78508566948477, 1.4631803743131826)","972","Air","airToGroundBomb","Air_Force","[AerialBomb]","23775.178","2060515.4","23775.178","2060515.4","Blue","0","1"
"1309","2200","Blue","1591200.0","(84.24380493164062, -6.366930961608887)","909","(-91.25778198242188, 22.447479248046875)","1761900.0","(84.24380256240352, -6.366930985894044)","(84.24380256240352, -6.366930985894044)","909","Air","airToGroundBomb","Air_Force","[AerialBomb]","22576.445","1128822.2","22576.445","1128822.2","Blue","0","1"
"1352","5134","Red","1609200.0","(-85.6294937133789, 17.795469284057617)","1880","(60.68138122558594, -5.378681182861328)","1761900.0","(-85.62949354665182, 17.795469179258234)","(-85.62949354665182, 17.795469179258234)","1880","Air","airToGroundBomb","Air_Force","[AerialBomb]","20028.61","1602288.8","20028.61","1602288.8","Red","1","0"
"1658","1263","Blue","1742400.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-85.62949354665182, 17.795469179258234)","1762440.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1977.1179","43935.953","1977.1179","43935.953","Red","1","0"
"1343","5122","Red","1605600.0","(-93.9521484375, 18.28990364074707)","1807","(107.48909759521484, -0.8001416325569153)","1766340.0","(-93.95214891524527, 18.289902784024903)","(-93.95214891524527, 18.289902784024903)","1807","Air","airToGroundBomb","Air_Force","[AerialBomb]","21157.525","1057876.2","21157.525","1057876.2","Red","1","0"
"1577","2341","Blue","1706400.0","(-16.190073013305664, 33.29222869873047)","481","(-95.07300885281558, 24.442886026107217)","1769100.0","(-16.190073327432543, 33.29222827953298)","(-16.190073327432543, 33.29222827953298)","481","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","9402.903","195893.86","9402.903","195893.86","Blue","0","1"
"1577","2004","Blue","1706400.0","(-16.190073013305664, 33.29222869873047)","481","(-95.07300885281558, 24.442886026107217)","1769100.0","(-16.190073327432543, 33.29222827953298)","(-16.190073327432543, 33.29222827953298)","481","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","9402.903","205688.52","9402.903","205688.52","Blue","0","1"
"1598","4814","Red","1713600.0","(-58.055519104003906, 7.752500534057617)","1481","(-47.85398274401783, 15.372188358516496)","1777800.0","(-58.05551872863508, 7.752500429258234)","(-58.05551872863508, 7.752500429258234)","1481","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","1735.7217","37968.91","1735.7217","37968.91","Red","1","0"
"1598","4996","Red","1713600.0","(-107.70022583007812, 8.995041847229004)","2185","(-47.85398274401783, 15.372188358516496)","1777800.0","(-107.70022869517611, 8.995042067307693)","(-107.70022869517611, 8.995042067307693)","2185","Air","airToGroundAttack","Air_Force","[AerialReconGround]","8108.325","945971.44","8108.325","945971.44","Red","1","0"
"1598","4441","Red","1713600.0","(-92.32390594482422, 26.666101455688477)","1415","(-47.85398274401783, 15.372188358516496)","1777800.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToGroundAttack","Marine_Corps","[AerialAttackAir, AerialResupply]","5912.974","275938.8","5912.974","275938.8","Red","1","0"
"1618","1889","Blue","1724400.0","(-34.902427673339844, 27.047218322753906)","1350","(-43.014244079589844, -8.834575653076172)","1781400.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","5209.9316","97686.23","5209.9316","97686.23","Blue","0","1"
"1618","1563","Blue","1724400.0","(-35.410693696897994, -8.371301915011259)","555","(-43.014244079589844, -8.834575653076172)","1781400.0","(-35.410693696897994, -8.371301915011259)","(-35.410693696897994, -8.371301915011259)","555","Air","airToGroundAttack","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialResupply, AerialAttackGround]","1034.301","46029.28","1034.301","46029.28","Blue","0","1"
"1618","2343","Blue","1724400.0","(-11.197175025939941, 32.808937072753906)","1366","(-43.014244079589844, -8.834575653076172)","1781400.0","(-11.197175491774516, 32.808937156593416)","(-11.197175491774516, 32.808937156593416)","1366","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","7220.411","150425.27","7220.411","150425.27","Blue","0","1"
"1618","1679","Blue","1724400.0","(-35.41069412231445, -8.371301651000977)","555","(-43.014244079589844, -8.834575653076172)","1781400.0","(-35.410693696897994, -8.371301915011259)","(-35.410693696897994, -8.371301915011259)","555","Air","airToGroundAttack","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialResupply, AerialAttackGround]","1034.3009","46029.273","1034.3009","46029.273","Blue","0","1"
"1675","4982","Red","1759860.0","(-95.410888671875, 1.065816044807434)","2138","(-96.24360043377095, -0.028370450437051886)","1781640.0","(-95.41089066887437, 1.0658160199175768)","(-95.41089066887437, 1.0658160199175768)","2138","Air","airToAirAttack","Air_Force","[AerialReconAir]","189.99713","3454.4932","189.99713","3454.4932","Blue","0","1"
"1675","4848","Red","1759860.0","(-86.98739624023438, 24.34902000427246)","1628","(-96.24360043377095, -0.028370450437051886)","1781640.0","(-86.98739350926321, 24.349019144917577)","(-86.98739350926321, 24.349019144917577)","1628","Air","airToAirAttack","Air_Force","[AerialAttackAir]","3589.5957","104696.57","3589.5957","104696.57","Blue","0","1"
"1688","4935","Red","1769700.0","(-63.037933349609375, -9.981423377990723)","1921","(-51.60566329956055, -8.030230522155762)","1785540.0","(-63.03793321175681, -9.981423849587912)","(-63.03793321175681, -9.981423849587912)","1921","Air","airToAirAttack","Air_Force","[AerialAttackAir]","1636.2917","54543.07","1636.2917","54543.07","Red","1","0"
"1674","1242","Blue","1749600.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-96.24360043377095, -0.028370450437051886)","1791780.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","6921.999","184586.62","6921.999","184586.62","Blue","0","1"
"1614","4854","Red","1720800.0","(-69.71255493164062, 3.1155455112457275)","1644","(-49.0896019640459, 17.211538461538467)","1792200.0","(-69.71255608289586, 3.1155455872252844)","(-69.71255608289586, 3.1155455872252844)","1644","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","3408.4385","96657.195","3408.4385","96657.195","Red","1","0"
"1614","4948","Red","1720800.0","(-46.002159118652344, -6.132141590118408)","1993","(-49.0896019640459, 17.211538461538467)","1792200.0","(-46.00215957783175, -6.132141357102299)","(-46.00215957783175, -6.132141357102299)","1993","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","3253.3499","22773.45","3253.3499","22773.45","Red","1","0"
"1518","2053","Blue","1681200.0","(-10.673145294189453, 57.74040985107422)","814","(-66.35928214261591, 4.260696769886323)","1792740.0","(-10.673145286475517, 57.74041007494344)","(-10.673145286475517, 57.74041007494344)","814","Air","airToGroundAttack","Air_Force","[AerialAttackGround, AerialAttackGroundMissile, AerialAttackAir, AerialAttackWater]","9496.347","277256.84","9496.347","277256.84","Blue","0","1"
"1518","2069","Blue","1681200.0","(-11.197175025939941, 32.808937072753906)","1366","(-66.35928214261591, 4.260696769886323)","1792740.0","(-11.197175491774516, 32.808937156593416)","(-11.197175491774516, 32.808937156593416)","1366","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","8115.562","126805.69","8115.562","126805.69","Blue","0","1"
"1667","1998","Blue","1746000.0","(-11.197175025939941, 32.808937072753906)","1366","(-46.00215957783175, -6.132141357102299)","1795860.0","(-11.197175491774516, 32.808937156593416)","(-11.197175491774516, 32.808937156593416)","1366","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","7057.9893","88224.88","7057.9893","88224.88","Blue","0","1"
"1667","1916","Blue","1746000.0","(-61.11067199707031, 36.632381439208984)","313","(-46.00215957783175, -6.132141357102299)","1795860.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","6224.57","130065.63","6224.57","130065.63","Blue","0","1"
"1635","5013","Red","1778280.0","(-93.162353515625, 2.4202544689178467)","2259","(-72.71141725674521, 5.99285285027473)","1798860.0","(-93.1623564068032, 2.420254550137358)","(-93.1623564068032, 2.420254550137358)","2259","Air","airToAirAttack","Air_Force","[AerialAttackAir]","2860.8875","59601.836","2860.8875","59601.836","Red","1","0"
"1635","4980","Red","1778280.0","(-71.70684051513672, -0.9598697423934937)","2133","(-72.71141725674521, 5.99285285027473)","1798860.0","(-71.70683953806007, -0.9598697201236206)","(-71.70683953806007, -0.9598697201236206)","2133","Air","airToAirAttack","Air_Force","[AerialReconAir]","970.6932","30885.69","970.6932","30885.69","Red","1","0"
"1708","1265","Blue","1764000.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-71.1317788292791, -11.937703897664846)","1799100.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5349.0454","142641.2","5349.0454","142641.2","Blue","0","1"
"1687","2087","Blue","1753200.0","(-34.902427673339844, 27.047218322753906)","1350","(-51.60566329956055, -8.030230522155762)","1802040.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundBomb","Air_Force","[AerialBomb]","5327.5635","293016.0","5327.5635","293016.0","Red","1","0"
"963","4944","Red","1443600.0","(-104.0947031393848, 21.526385427658937)","1952","(120.75757691368574, -13.634776356456044)","1805040.0","(-104.0947031393848, 21.526385427658937)","(-104.0947031393848, 21.526385427658937)","1952","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","18885.773","113314.64","18885.773","113314.64","Red","1","0"
"963","4996","Red","1443600.0","(-107.70022583007812, 8.995041847229004)","2185","(120.75757691368574, -13.634776356456044)","1805040.0","(-107.70022869517611, 8.995042067307693)","(-107.70022869517611, 8.995042067307693)","2185","Air","airToGroundAttack","Air_Force","[AerialReconGround]","18286.559","2133432.2","18286.559","2133432.2","Red","1","0"
"963","5294","Red","1443600.0","(-92.32390594482422, 26.666101455688477)","1415","(120.75757691368574, -13.634776356456044)","1805040.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","20238.34","573922.94","20238.34","573922.94","Red","1","0"
"1654","5139","Red","1738800.0","(-57.3938102722168, -13.468717575073242)","1892","(2.9742676794652425, -5.269563444368131)","1808460.0","(-57.39381209177756, -13.468717805631869)","(-57.39381209177756, -13.468717805631869)","1892","Air","airToGroundBomb","Air_Force","[AerialBomb]","8289.214","663137.1","8289.214","663137.1","Red","1","0"
"1561","5131","Red","1699200.0","(-97.7457275390625, 19.359359741210938)","1864","(2.8441269397735596, -2.1671080589294434)","1808820.0","(-97.74572595653238, 19.359359159506468)","(-97.74572595653238, 19.359359159506468)","1864","Air","airToGroundBomb","Air_Force","[AerialBomb]","13944.41","766942.56","13944.41","766942.56","Red","1","0"
"1632","1556","Blue","1746600.0","(-61.11067199707031, 36.632381439208984)","313","(-10.629282520449294, 32.6588899381868)","1808880.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToAirAttack","Marine_Corps","[AerialAttackAir, AerialResupply]","5699.7505","265988.38","5699.7505","265988.38","Red","1","0"
