cuvgID,name,team,forces,cuvgFunctions,vehicleCount
"1499","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Far_East.2_Maritime_Prepositioning_Squadron_2.4_T-AKE_Unit_Water","Blue","Navy","[MarineTransportLarge]","1"
"1501","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Far_East.2_Maritime_Prepositioning_Squadron_2.4_T-AKR_Unit_Water","Blue","Navy","[MarineTransportLarge]","1"
"1503","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Far_East.2_Maritime_Prepositioning_Squadron_2.4_T-AO_Unit_Water","Blue","Navy","[MarineResupplyMarine]","1"
"1505","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Far_East.2_Maritime_Prepositioning_Squadron_2.4_T-EPF_Unit_Water","Blue","Navy","[MarineLandingMed]","1"
"1508","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Far_East.2_Maritime_Prepositioning_Squadron_3.5_T-AKE_Unit_Water","Blue","Navy","[MarineTransportLarge]","1"
"1510","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Far_East.2_Maritime_Prepositioning_Squadron_3.5_T-AKR_Unit_Water","Blue","Navy","[MarineTransportLarge]","1"
"1512","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Far_East.2_Maritime_Prepositioning_Squadron_3.5_T-AO_Unit_Water","Blue","Navy","[MarineResupplyMarine]","1"
"1516","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Other.2_Maritime_Prepositioning_Squadron_4.6_T-AKE_Unit_Water","Blue","Navy","[MarineTransportLarge]","1"
"1518","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Other.2_Maritime_Prepositioning_Squadron_4.6_T-AKR_Unit_Water","Blue","Navy","[MarineTransportLarge]","1"
"1520","blue_5_cocom.2_Military_Sealift_Command.2_Military_Sealift_Command_Other.2_Maritime_Prepositioning_Squadron_4.6_T-AO_Unit_Water","Blue","Navy","[MarineResupplyMarine]","1"
"1525","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_HQTRS_1ST_MAW.1_3D_SP_SEC_COMM_TM_HQTRS_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","2"
"1527","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MAG-36_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","87"
"1528","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MAG-36_1ST_MAW_Air","Blue","Marine_Corps","[AerialTransport]","36"
"1532","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MWCS-18_MACG-18_1ST_MAW.1_HQTRS_MWCS-18_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","70"
"1534","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MWCS-18_MACG-18_1ST_MAW.1_CO_B_MWCS-18_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","33"
"1536","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_HQTRS_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","30"
"1538","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MASS-2_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","49"
"1541","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MACS-4_MACG-18_1ST_MAW.1_HQTRS_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","44"
"1543","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MACS-4_MACG-18_1ST_MAW.1_AIR_DEFENSE_CO_A_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","16"
"1545","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MACS-4_MACG-18_1ST_MAW.1_ATC_CO_K_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1547","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MACS-4_MACG-18_1ST_MAW.1_ATC_CO_L_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1549","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MACS-4_MACG-18_1ST_MAW.1_ATC_CO_M_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1551","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_MACS-4_MACG-18_1ST_MAW.1_AIR_DEFENSE_CO_B_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","9"
"1554","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MACG-18_1ST_MAW.1_1ST_LAAD_BN_MACG-18_1ST_MAW.1_FIRING_BTRY_B_1ST_LAAD_BN_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","5"
"1556","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MAG-12_1ST_MAW_Air","Blue","Marine_Corps","[AerialAttackAir, AerialResupply]","28"
"1557","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MAG-12_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","87"
"1559","blue_1_cocom.1_III_MEF.1_1ST_MAW_III_MEF.1_MAG-24_(-)_1ST_MAW_Air","Blue","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialReconMarine]","44"
"1562","blue_1_cocom.1_III_MEF.1_31ST_MEU_III_MEF.1_CE_31ST_MEU_III_MEF_Land","Blue","Marine_Corps","[GroundAttack, GroundTransport]","61"
"1563","blue_1_cocom.1_III_MEF.1_31ST_MEU_III_MEF.1_CE_31ST_MEU_III_MEF_Air","Blue","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialResupply, AerialAttackGround]","28"
"1567","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_MEF_SPT_BN_MIG_III_MEF.1_HQTRS_MEF_SPT_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","61"
"1570","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_3D_INTEL_BN_MIG_III_MEF.1_HQTRS_CO_3D_INTEL_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","26"
"1572","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_3D_INTEL_BN_MIG_III_MEF.1_OPS_CO_3D_INTEL_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","9"
"1574","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_3D_INTEL_BN_MIG_III_MEF.1_DS_CO_3D_INTEL_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","14"
"1576","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_3D_INTEL_BN_MIG_III_MEF.1_CI/HUMINT_CO_3D_INTEL_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1579","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_3D_RADIO_BN_MIG_III_MEF.1_HQTRS_CO_3D_RAD_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","56"
"1581","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_5TH_ANGLICO_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","67"
"1584","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_7TH_COMM_BN_MIG_III_MEF.1_DS_COMM_CO_A_7TH_COMM_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","34"
"1586","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_7TH_COMM_BN_MIG_III_MEF.1_HQTRS_CO_7TH_COMM_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1588","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_7TH_COMM_BN_MIG_III_MEF.1_SVC_CO_7TH_COMM_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","58"
"1590","blue_1_cocom.1_III_MEF.1_MEF_INFO_GRP_III_MEF.1_7TH_COMM_BN_MIG_III_MEF.1_GS_COMM_CO_7TH_COMM_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","44"
"1594","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_HQTRS_BN_3D_MARDIV.1_HQTRS_CO_HQTRS_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","56"
"1596","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_HQTRS_BN_3D_MARDIV.1_COMM_CO_HQTRS_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","70"
"1598","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_HQTRS_BN_3D_MARDIV.1_1ST_SP_SEC_COMM_TM_HQTRS_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","2"
"1600","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_HQTRS_BN_3D_MARDIV.1_TRUCK_CO_HQTRS_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","137"
"1602","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_DIV_HQTRS_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","1"
"1605","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_3D_RECON_BN_3D_MARDIV.1_H&S_CO_3D_RECON_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","44"
"1607","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_3D_RECON_BN_3D_MARDIV.1_RECON_CO_A_3D_RECON_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","10"
"1609","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_3D_RECON_BN_3D_MARDIV.1_FORCE_RECON_CO_3D_RECON_BN_3D_MARDIV_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","12"
"1611","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_3D_RECON_BN_3D_MARDIV.1_RECON_CO_B_3D_RECON_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","7"
"1615","blue_1_cocom.1_III_MEF.1_3D_MARDIV_III_MEF.1_12TH_MAR_REGT_(-)_3D_MARDIV.1_3/12_3D_MARDIV.1_HQTRS_BTRY_3/12_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","48"
"1619","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_3D_MED_BN_3D_MLG.1_H&S_CO_3D_MED_BN_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","35"
"1621","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_3D_MED_BN_3D_MLG.1_SURG_CO_B_3D_MED_BN_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","8"
"1623","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_3D_MED_BN_3D_MLG.1_SURG_CO_A_3D_MED_BN_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","8"
"1626","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_37_3D_MLG.1_HQTRS_CO_CLR_37_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","33"
"1628","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_37_3D_MLG.1_COMM_CO_CLR_37_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","31"
"1630","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_37_3D_MLG.1_CLB_31_(31ST_MEU)_3D_MLG_Land","Blue","Marine_Corps","[GroundAttack, GroundTransport]","49"
"1633","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_3D_SUP_BN_3D_MLG.1_H&S_CO_3D_SUP_BN_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","10"
"1635","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_3D_SUP_BN_3D_MLG.1_CLC_33_3D_SUP_BN_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","33"
"1637","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_3D_SUP_BN_3D_MLG.1_CLC_36_3D_SUP_BN_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","2"
"1639","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_MLG_HQTRS_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","3"
"1642","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_3D_MAINT_BN_3D_MLG.1_H&S_CO_3D_MAINT_BN_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","21"
"1644","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_3D_MAINT_BN_3D_MLG.1_MTM_CO_3D_MAINT_BN_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","7"
"1647","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_3_(DS)_3D_MLG.1_HQTRS_CO_CLR_3_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","43"
"1650","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_3_(DS)_3D_MLG.1_3D_TRANS_BN_CLR_3_3D_MLG.1_H&S_CO_3D_TRANS_BN_CLR_3_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","10"
"1652","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_3_(DS)_3D_MLG.1_3D_TRANS_BN_CLR_3_3D_MLG.1_TRANS_CO_A_3D_TRANS_BN_CLR_3_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","151"
"1655","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_3_(DS)_3D_MLG.1_3D_LNDG_SPT_BN_CLR_3_3D_MLG.1_H&S_CO_3D_LNDG_SPT_BN_CLR_3_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","13"
"1657","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_3_(DS)_3D_MLG.1_3D_LNDG_SPT_BN_CLR_3_3D_MLG.1_LNDG_SPT_CO_A_3D_LNDG_SPT_BN_CLR_3_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","5"
"1659","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_3_(DS)_3D_MLG.1_3D_LNDG_SPT_BN_CLR_3_3D_MLG.1_BCH_&_TERM_OPS_CO_3D_LNDG_SPT_BN_CLR_3_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","5"
"1661","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_CLR_3_(DS)_3D_MLG.1_3D_LNDG_SPT_BN_CLR_3_3D_MLG.1_LNDG_SPT_EQUIP_CO_3D_LNDG_SPT_BN_CLR_3_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","16"
"1664","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_9TH_ESB_3D_MLG.1_ENGR_CO_B_9TH_ESB_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","13"
"1666","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_9TH_ESB_3D_MLG.1_H&S_CO_9TH_ESB_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","8"
"1668","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_9TH_ESB_3D_MLG.1_ENGR_SPT_CO_9TH_ESB_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","85"
"1670","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_9TH_ESB_3D_MLG.1_BULK_FUEL_CO_9TH_ESB_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","11"
"1672","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_9TH_ESB_3D_MLG.1_ENGR_CO_A_9TH_ESB_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","18"
"1674","blue_1_cocom.1_III_MEF.1_3D_MLG_III_MEF.1_9TH_ESB_3D_MLG.1_EOD_CO_9TH_ESB_3D_MLG_Land","Blue","Marine_Corps","[GroundTransport]","54"
"1678","blue_2_cocom.2_III_MEF.2_31ST_MEU_III_MEF.2_CE_31ST_MEU_III_MEF_Land","Blue","Marine_Corps","[GroundAttack, GroundTransport]","61"
"1679","blue_2_cocom.2_III_MEF.2_31ST_MEU_III_MEF.2_CE_31ST_MEU_III_MEF_Air","Blue","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialResupply, AerialAttackGround]","28"
"1684","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_HQTRS_1ST_MAW.3_3D_SP_SEC_COMM_TM_HQTRS_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","2"
"1686","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-36_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","87"
"1687","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-36_1ST_MAW_Air","Blue","Marine_Corps","[AerialTransport]","36"
"1689","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-36_1ST_MAW.2_MWSS-172_MAG-36_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","87"
"1691","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-36_1ST_MAW.2_VMM-262_MAG-36_1ST_MAW_Air","Blue","Marine_Corps","[AerialTransport]","12"
"1693","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-36_1ST_MAW.2_VMM-265_MAG-36_1ST_MAW_Air","Blue","Marine_Corps","[AerialTransport]","12"
"1697","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MWCS-18_MACG-18_1ST_MAW.3_HQTRS_MWCS-18_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","70"
"1699","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MWCS-18_MACG-18_1ST_MAW.3_CO_B_MWCS-18_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","33"
"1701","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_HQTRS_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","30"
"1703","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MASS-2_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","49"
"1706","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MACS-4_MACG-18_1ST_MAW.3_HQTRS_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","44"
"1708","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MACS-4_MACG-18_1ST_MAW.3_AIR_DEFENSE_CO_A_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","16"
"1710","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MACS-4_MACG-18_1ST_MAW.3_ATC_CO_K_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1712","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MACS-4_MACG-18_1ST_MAW.3_ATC_CO_L_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1714","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MACS-4_MACG-18_1ST_MAW.3_ATC_CO_M_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1716","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_MACS-4_MACG-18_1ST_MAW.3_AIR_DEFENSE_CO_B_MACS-4_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","9"
"1719","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MACG-18_1ST_MAW.3_1ST_LAAD_BN_MACG-18_1ST_MAW.3_FIRING_BTRY_B_1ST_LAAD_BN_MACG-18_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","5"
"1721","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-12_1ST_MAW_Air","Blue","Marine_Corps","[AerialAttackAir, AerialResupply]","28"
"1722","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-12_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","87"
"1724","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-12_1ST_MAW.2_MWSS-171_MAG-12_1ST_MAW_Land","Blue","Marine_Corps","[GroundTransport]","87"
"1726","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-24_(-)_1ST_MAW_Air","Blue","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialReconMarine]","44"
"1728","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-24_(-)_1ST_MAW.2_VMU-3_MAG-24(-)_1ST_MAW_Air","Blue","Marine_Corps","[AerialReconMarine]","5"
"1730","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-24_(-)_1ST_MAW.2_VMM-268_MAG-24(-)_1ST_MAW_Air","Blue","Marine_Corps","[AerialTransport]","12"
"1732","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_MAG-24_(-)_1ST_MAW.2_VMM-363_MAG-24(-)_1ST_MAW_Air","Blue","Marine_Corps","[AerialTransport]","12"
"1734","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_3rd_Assault_Amphibian_Battalion_Land","Blue","Marine_Corps","[GroundAttack]","48"
"1736","blue_3_cocom.3_III_MEF.3_1ST_MAW_III_MEF.3_Light_Armored_Reconnaissance_Battalion_Land","Blue","Marine_Corps","[GroundAttack]","56"
"1739","blue_3_cocom.3_III_MEF.3_31ST_MEU_III_MEF.3_CE_31ST_MEU_III_MEF_Land","Blue","Marine_Corps","[GroundAttack, GroundTransport]","61"
"1740","blue_3_cocom.3_III_MEF.3_31ST_MEU_III_MEF.3_CE_31ST_MEU_III_MEF_Air","Blue","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialResupply, AerialAttackGround]","28"
"1744","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_MEF_SPT_BN_MIG_III_MEF.3_HQTRS_MEF_SPT_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","61"
"1747","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_3D_INTEL_BN_MIG_III_MEF.3_HQTRS_CO_3D_INTEL_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","26"
"1749","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_3D_INTEL_BN_MIG_III_MEF.3_OPS_CO_3D_INTEL_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","9"
"1751","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_3D_INTEL_BN_MIG_III_MEF.3_DS_CO_3D_INTEL_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","14"
"1753","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_3D_INTEL_BN_MIG_III_MEF.3_CI/HUMINT_CO_3D_INTEL_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1756","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_3D_RADIO_BN_MIG_III_MEF.3_HQTRS_CO_3D_RAD_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","56"
"1758","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_5TH_ANGLICO_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","67"
"1761","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_7TH_COMM_BN_MIG_III_MEF.3_DS_COMM_CO_A_7TH_COMM_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","34"
"1763","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_7TH_COMM_BN_MIG_III_MEF.3_HQTRS_CO_7TH_COMM_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","17"
"1765","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_7TH_COMM_BN_MIG_III_MEF.3_SVC_CO_7TH_COMM_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","58"
"1767","blue_3_cocom.3_III_MEF.3_MEF_INFO_GRP_III_MEF.3_7TH_COMM_BN_MIG_III_MEF.3_GS_COMM_CO_7TH_COMM_BN_MIG_III_MEF_Land","Blue","Marine_Corps","[GroundTransport]","44"
"1771","blue_3_cocom.3_III_MEF.3_3D_MARDIV_III_MEF.3_HQTRS_BN_3D_MARDIV.3_HQTRS_CO_HQTRS_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","56"
"1773","blue_3_cocom.3_III_MEF.3_3D_MARDIV_III_MEF.3_HQTRS_BN_3D_MARDIV.3_COMM_CO_HQTRS_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","70"
"1775","blue_3_cocom.3_III_MEF.3_3D_MARDIV_III_MEF.3_HQTRS_BN_3D_MARDIV.3_1ST_SP_SEC_COMM_TM_HQTRS_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","2"
"1777","blue_3_cocom.3_III_MEF.3_3D_MARDIV_III_MEF.3_HQTRS_BN_3D_MARDIV.3_TRUCK_CO_HQTRS_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","137"
"1779","blue_3_cocom.3_III_MEF.3_3D_MARDIV_III_MEF.3_DIV_HQTRS_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","1"
"1782","blue_3_cocom.3_III_MEF.3_3D_MARDIV_III_MEF.3_3D_RECON_BN_3D_MARDIV.3_H&S_CO_3D_RECON_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","44"
"1784","blue_3_cocom.3_III_MEF.3_3D_MARDIV_III_MEF.3_3D_RECON_BN_3D_MARDIV.3_RECON_CO_A_3D_RECON_BN_3D_MARDIV_Land","Blue","Marine_Corps","[GroundTransport]","10"
